date,product_code,customer_code,sold_quantity
01-12-2025,FOOTAFD990,90002007,1785
01-12-2025,FOOT9B1B1E,90002007,1317
01-12-2025,FOOTABBA46,90002007,894
01-12-2025,FOOTEC0AEA,90002007,1675
01-12-2025,FOOTF21535,90002007,506
01-12-2025,FOOT1E3E32,90002007,1465
01-12-2025,FOOT71C831,90002007,1313
01-12-2025,FOOT7EB7BC,90002007,1321
01-12-2025,FOOT17860D,90002007,1774
01-12-2025,FOOT63FDD7,90002007,1660
01-12-2025,FOOTFCA276,90002007,359
01-12-2025,FOOTD3B001,90002007,1293
01-12-2025,FOOT65813B,90002007,1301
01-12-2025,FOOT4A3199,90002007,800
01-12-2025,FOOT424157,90002007,1746
01-12-2025,FOOT67945A,90002007,1340
01-12-2025,FOOTAB35F3,90002007,382
01-12-2025,FOOT489639,90002007,1478
01-12-2025,HNDLA1722E,90002007,1336
01-12-2025,HNDL03C073,90002007,221
01-12-2025,HNDL9B1B7D,90002007,1009
01-12-2025,HNDLB5AAA4,90002007,1522
01-12-2025,HNDLCD10B6,90002007,1514
01-12-2025,HIKA1D299,90002007,997
01-12-2025,HIK8D130E,90002007,231
01-12-2025,HIK551B1C,90002007,121
01-12-2025,HIKC3460C,90002007,156
01-12-2025,HIKF7229D,90002007,156
01-12-2025,HIK070F0B,90002007,219
01-12-2025,HIKCAC6DD,90002007,98
01-12-2025,HIK77A350,90002007,133
01-12-2025,HIK1EDFAB,90002007,121
01-12-2025,HIK36B5E7,90002007,78
01-12-2025,HIK3D8B94,90002007,149
01-12-2025,HIKBE06F0,90002007,231
01-12-2025,HIKD4C3B1,90002007,137
01-12-2025,HIK477AAF,90002007,47
01-12-2025,HIK3DF988,90002007,168
01-12-2025,HIKD36FFD,90002007,141
01-12-2025,HIKFE5678,90002007,168
01-12-2025,HIKF1C8B8,90002007,78
01-12-2025,HIKC8C113,90002007,109
01-12-2025,HIK122A22,90002007,129
01-12-2025,HIKAD4D17,90002007,180
01-12-2025,HORSE77A541,90002007,129
01-12-2025,HORSE2EEE60,90002007,215
01-12-2025,HORSE3B12B0,90002007,141
01-12-2025,HORSEAE5456,90002007,74
01-12-2025,HORSEB0E845,90002007,199
01-12-2025,HORSE63358C,90002007,98
01-12-2025,HORSEEB0E93,90002007,203
01-12-2025,HORSEE8A02C,90002007,195
01-12-2025,HORSE32EC33,90002007,90
01-12-2025,HORSE2CAEAB,90002007,102
01-12-2025,RACKD4E78B,90002007,78
01-12-2025,RACK105320,90002007,117
01-12-2025,RACK66912E,90002007,152
01-12-2025,RACKFDE19F,90002007,59
01-12-2025,RACK435CCD,90002007,164
01-12-2025,RACK3489DB,90002007,164
01-12-2025,RACK82A423,90002007,227
01-12-2025,RACK5D92A1,90002007,149
01-12-2025,RACK69205F,90002007,55
01-12-2025,ROCKC708F5,90002007,113
01-12-2025,ROCKD798F6,90002007,109
01-12-2025,ROCKF69138,90002007,117
01-12-2025,ROCK9DEEFF,90002007,98
01-12-2025,ROCKED21EA,90002007,176
01-12-2025,ROCKCC3BF4,90002007,176
01-12-2025,ROCK0F8FA1,90002007,164
01-12-2025,ROCK3F43FF,90002007,86
01-12-2025,ROCK32D5D0,90002007,215
01-12-2025,RUN2FE4D5,90002007,86
01-12-2025,RUNCF8C32,90002007,234
01-12-2025,RUNC06D4D,90002007,43
01-12-2025,RUNE665CD,90002007,207
01-12-2025,RUN6AA3AE,90002007,145
01-12-2025,RUND54C0F,90002007,78
01-12-2025,RUNA56979,90002007,74
01-12-2025,RUND6A4A7,90002007,70
01-12-2025,RUND5648C,90002007,219
01-12-2025,RUND03BFE,90002007,263
01-12-2025,RUND9B589,90002007,185
01-12-2025,RUN6DCFAC,90002007,203
01-12-2025,RUN1AB696,90002007,60
01-12-2025,RUN4820EF,90002007,213
01-12-2025,RUN339949,90002007,55
01-12-2025,RUN10A073,90002007,273
01-12-2025,RUNB90BB2,90002007,226
01-12-2025,RUN785BD8,90002007,171
01-12-2025,RUN51B03C,90002007,143
01-12-2025,RUN1D0017,90002007,162
01-12-2025,RUN192A50,90002007,83
01-12-2025,RUN5C06BF,90002007,65
01-12-2025,RUNEBBF53,90002007,180
01-12-2025,RUN907813,90002007,55
01-12-2025,SKATCB097A,90002007,208
01-12-2025,SKAT407D01,90002007,88
01-12-2025,SKAT8BFE91,90002007,259
01-12-2025,SKAT47003B,90002007,213
01-12-2025,SKAT24B8F2,90002007,83
01-12-2025,SKAT8A94D3,90002007,176
01-12-2025,SKATC23D72,90002007,162
01-12-2025,SQUA4C7DCE,90002007,139
01-12-2025,SQUA99D795,90002007,88
01-12-2025,SQUA160B6F,90002007,213
01-12-2025,SQUAA3B44A,90002007,240
01-12-2025,SQUA84B377,90002007,190
01-12-2025,SQUA732DF1,90002007,54
01-12-2025,SQUA22F29D,90002007,131
01-12-2025,SQUA82575A,90002007,262
01-12-2025,SURF56D4BF,90002007,181
01-12-2025,SURF2EBCCA,90002007,267
01-12-2025,SURF8627B1,90002007,140
01-12-2025,SURF7A248A,90002007,271
01-12-2025,SURF60F2D1,90002007,122
01-12-2025,SURFE9DE14,90002007,131
01-12-2025,SURFEB883D,90002007,81
01-12-2025,SURFF237F1,90002007,127
01-12-2025,SURF69CACC,90002007,118
01-12-2025,SWIM8BE666,90002007,54
01-12-2025,SWIM0619EB,90002007,118
01-12-2025,SWIMCA28CC,90002007,249
01-12-2025,SWIM3B2B99,90002007,154
01-12-2025,SWIM4F5CDD,90002007,63
01-12-2025,SWIMB4058D,90002007,231
01-12-2025,SWIM139E14,90002007,118
01-12-2025,SWIME2E04A,90002007,59
01-12-2025,SWIMBAC8EE,90002007,68
01-12-2025,SWIM2785E8,90002007,221
01-12-2025,SWIM8D675F,90002007,136
01-12-2025,SWIM98EEF3,90002007,140
01-12-2025,SWIM9CB0C3,90002007,90
01-12-2025,SWIM3BD53D,90002007,104
01-12-2025,SWIM684A76,90002007,244
01-12-2025,SWIM1E7A6B,90002007,240
01-12-2025,TTEN18B609,90002007,136
01-12-2025,TTEND5F06B,90002007,199
01-12-2025,TTENB506A5,90002007,208
01-12-2025,TTEND35118,90002007,113
01-12-2025,TTEN2C5F16,90002007,167
01-12-2025,TTENE14F77,90002007,190
01-12-2025,TTEN658069,90002007,217
01-12-2025,TTEN204A0C,90002007,60
01-12-2025,TTEN99E28C,90002007,217
01-12-2025,TTENE352A9,90002007,263
01-12-2025,GAMES594E41,90002007,226
01-12-2025,GAMES78D8F4,90002007,189
01-12-2025,GAMES0B9C36,90002007,51
01-12-2025,GAMESA7F5F8,90002007,199
01-12-2025,GAMES55E6CB,90002007,185
01-12-2025,GAMES62C38E,90002007,92
01-12-2025,GAMES5EF6E3,90002007,51
01-12-2025,TENN1ADD96,90002007,208
01-12-2025,TENN32F2C2,90002007,125
01-12-2025,TENN11B50C,90002007,189
01-12-2025,TENN6E46CF,90002007,45
01-12-2025,TENN6AD4AC,90002007,49
01-12-2025,TENNDCCD5A,90002007,169
01-12-2025,TENN514228,90002007,115
01-12-2025,TENN0CFFE7,90002007,95
01-12-2025,TENN391CEF,90002007,185
01-12-2025,TENN151AB9,90002007,103
01-12-2025,TENN3F4E67,90002007,144
01-12-2025,TENNF49374,90002007,160
01-12-2025,TENN0B614F,90002007,115
01-12-2025,TENN4AEBA0,90002007,181
01-12-2025,TENN506041,90002007,78
01-12-2025,TENN6C0BC2,90002007,230
01-12-2025,VOLLF0E251,90002007,193
01-12-2025,VOLLA6AAB1,90002007,498
01-12-2025,VOLLF5D4E6,90002007,1049
01-12-2025,VOLLEEC6A4,90002007,1675
01-12-2025,VOLL56AE91,90002007,779
01-12-2025,VOLLDDFCD0,90002007,1306
01-12-2025,VOLL4B8018,90002007,249
01-12-2025,WLFT9CBF85,90002007,1298
01-12-2025,WLFTB0B8BE,90002007,344
01-12-2025,WLFT5DC367,90002007,958
01-12-2025,WLFT1704AC,90002007,779
01-12-2025,WLFT053057,90002007,232
01-12-2025,WLFT79618A,90002007,1157
01-12-2025,WLFTAE945F,90002007,444
01-12-2025,WLFTB7DF2B,90002007,1298
01-12-2025,WLFT52B261,90002007,1681
01-12-2025,WLFT296A48,90002007,547
01-12-2025,WLFT7AD84A,90002007,547
01-12-2025,YOGA1B22A2,90002007,534
01-12-2025,YOGA6FA844,90002007,1441
01-12-2025,YOGAA7E602,90002007,355
01-12-2025,YOGA46952D,90002007,780
01-12-2025,YOGA80ED66,90002007,789
01-12-2025,YOGA465ABE,90002007,1086
01-12-2025,ARCHAFF0E4,90002008,1825
01-12-2025,ARCH6B94F7,90002008,1132
01-12-2025,ARCH5D1FE7,90002008,1428
01-12-2025,ARCH7B49A9,90002008,1553
01-12-2025,ARCH497D34,90002008,2424
01-12-2025,ARCHE71D79,90002008,1126
01-12-2025,ARCHDD8749,90002008,2946
01-12-2025,BADMC045D4,90002008,439
01-12-2025,BADM4BAB38,90002008,2109
01-12-2025,BADMDC6AB1,90002008,3388
01-12-2025,BADM50C510,90002008,2702
01-12-2025,BADM2459FB,90002008,3037
01-12-2025,BADME151E6,90002008,3205
01-12-2025,BADMDA5EC8,90002008,396
01-12-2025,BADM48A260,90002008,3601
01-12-2025,BADM8FFE12,90002008,1302
01-12-2025,BADM1B8332,90002008,2337
01-12-2025,BADM7E90FB,90002008,1873
01-12-2025,BASK7F5383,90002008,3251
01-12-2025,BASKEE612D,90002008,2916
01-12-2025,BASK4C69DF,90002008,2390
01-12-2025,BASK9E4294,90002008,2938
01-12-2025,BASKEE32E4,90002008,1515
01-12-2025,BASKE57A19,90002008,2718
01-12-2025,BASK728A58,90002008,1964
01-12-2025,BASKED86BF,90002008,2763
01-12-2025,BASK32528E,90002008,2284
01-12-2025,BASK984F74,90002008,2885
01-12-2025,BOX8606F7,90002008,1484
01-12-2025,BOXD26891,90002008,2543
01-12-2025,BOX17AD9F,90002008,2307
01-12-2025,BOXB9DCC6,90002008,2527
01-12-2025,BOX3DC0E4,90002008,1302
01-12-2025,BOX381514,90002008,1827
01-12-2025,BOX386644,90002008,3654
01-12-2025,BOX3A9CA9,90002008,1302
01-12-2025,BOXB0228B,90002008,3167
01-12-2025,CAMP7A5E65,90002008,390
01-12-2025,CAMP69AF0F,90002008,2244
01-12-2025,CAMP10C410,90002008,3167
01-12-2025,CAMPECAADE,90002008,1876
01-12-2025,CAMPF24336,90002008,848
01-12-2025,CAMPE624C8,90002008,1958
01-12-2025,CAMP11E3FA,90002008,1756
01-12-2025,CAMPCB6B05,90002008,1388
01-12-2025,CAMPDFA679,90002008,2589
01-12-2025,CAMP4005E6,90002008,2454
01-12-2025,CAMPD5615D,90002008,1005
01-12-2025,CRICA1EEE0,90002008,2851
01-12-2025,CRIC7723F0,90002008,2259
01-12-2025,CRIC97BE68,90002008,488
01-12-2025,CRIC2716B4,90002008,2499
01-12-2025,CRIC05FECB,90002008,350
01-12-2025,CRIC681856,90002008,1980
01-12-2025,CRICBBFD56,90002008,427
01-12-2025,CRIC57FB52,90002008,2477
01-12-2025,CRIC294CD6,90002008,2815
01-12-2025,CRIC892BAA,90002008,2679
01-12-2025,CRIC2AE4DF,90002008,1962
01-12-2025,CRICC0D928,90002008,2507
01-12-2025,CRIC341BC8,90002008,2762
01-12-2025,CRICB9EBFF,90002008,2068
01-12-2025,CRIC5B2A0F,90002008,2353
01-12-2025,CRIC2D3CF5,90002008,385
01-12-2025,CRICC6CF02,90002008,1328
01-12-2025,CRICA7893F,90002008,1873
01-12-2025,CRICA5001D,90002008,2306
01-12-2025,CRIC94FE34,90002008,1565
01-12-2025,CRIC35B3C7,90002008,507
01-12-2025,CRIC462BA5,90002008,2309
01-12-2025,CRICBDB8DA,90002008,2103
01-12-2025,CRIC1BA87E,90002008,925
01-12-2025,CRIC7633A6,90002008,3056
01-12-2025,CRIC8B52CE,90002008,2686
01-12-2025,CRIC538334,90002008,2597
01-12-2025,CRIC385D92,90002008,3213
01-12-2025,CRICF950D4,90002008,1521
01-12-2025,CRIC16E55F,90002008,2172
01-12-2025,CRIC02DA3C,90002008,1761
01-12-2025,CRIC98DB22,90002008,781
01-12-2025,CRICCE879E,90002008,2357
01-12-2025,CRIC372046,90002008,2090
01-12-2025,CRICF6D4C2,90002008,3371
01-12-2025,CRIC7270D1,90002008,1535
01-12-2025,CRIC64B186,90002008,2775
01-12-2025,CRIC2841E6,90002008,2795
01-12-2025,CRIC2101AF,90002008,2001
01-12-2025,CRICDB62E7,90002008,2418
01-12-2025,CRICA7A3B4,90002008,596
01-12-2025,CRICD69383,90002008,3275
01-12-2025,CRIC97883A,90002008,774
01-12-2025,CRIC55A6B5,90002008,2603
01-12-2025,CRIC7A3D0A,90002008,2850
01-12-2025,CRIC76C189,90002008,2919
01-12-2025,CRIC8DF8D8,90002008,1124
01-12-2025,CRIC19DC2D,90002008,2521
01-12-2025,CRICAEA857,90002008,939
01-12-2025,CRIC55BF8F,90002008,898
01-12-2025,CRICA76614,90002008,2049
01-12-2025,CRIC2D7B61,90002008,3199
01-12-2025,CRICC6150F,90002008,1288
01-12-2025,CYCLDE0772,90002008,2672
01-12-2025,CYCLBD7368,90002008,2884
01-12-2025,CYCL9F921D,90002008,2391
01-12-2025,CYCL8D32DD,90002008,2555
01-12-2025,CYCL903AF1,90002008,2254
01-12-2025,CYCLB9F510,90002008,2699
01-12-2025,CYCL3A3BA9,90002008,2302
01-12-2025,CYCL28EDD2,90002008,3378
01-12-2025,CYCL8D92F6,90002008,3426
01-12-2025,CYCLA4B3CA,90002008,2384
01-12-2025,FISHE20FE7,90002008,2131
01-12-2025,FISH435E84,90002008,3343
01-12-2025,FISHF83738,90002008,3316
01-12-2025,FISHC4F1E3,90002008,560
01-12-2025,FISH9C6E1A,90002008,2862
01-12-2025,FISH9DCA51,90002008,1876
01-12-2025,FISHA6E17F,90002008,1559
01-12-2025,FOOTDA10C6,90002008,2680
01-12-2025,FOOT8B25BD,90002008,1218
01-12-2025,FOOTBCD3A9,90002008,2473
01-12-2025,FOOTC865F3,90002008,652
01-12-2025,FOOT9DB3E4,90002008,749
01-12-2025,FOOTB533BF,90002008,2734
01-12-2025,FOOT80D996,90002008,3027
01-12-2025,FOOT0CD3DE,90002008,2588
01-12-2025,FOOT528FB5,90002008,396
01-12-2025,FOOT86D9A9,90002008,2704
01-12-2025,FOOT0E544D,90002008,1169
01-12-2025,FOOTF63A17,90002008,3021
01-12-2025,FOOT93E2C6,90002008,1985
01-12-2025,FOOT2BAAAD,90002008,2466
01-12-2025,FOOT9B3291,90002008,3008
01-12-2025,FOOT7DA9E9,90002008,828
01-12-2025,FOOT6681B1,90002008,1175
01-12-2025,FOOT2271DD,90002008,877
01-12-2025,FOOT614FC7,90002008,1449
01-12-2025,FOOT41CE85,90002008,2150
01-12-2025,FOOTC136F5,90002008,1029
01-12-2025,FOOTBF1E0A,90002008,706
01-12-2025,FOOTDD733E,90002008,749
01-12-2025,FOOTCC8143,90002008,1967
01-12-2025,FOOTE19E1A,90002008,2948
01-12-2025,FOOT3DC7AC,90002008,761
01-12-2025,FOOTE1C418,90002008,1206
01-12-2025,FOOT595ABB,90002008,731
01-12-2025,FOOTB792C1,90002008,2753
01-12-2025,FOOT5F7FD6,90002008,1291
01-12-2025,FOOT347728,90002008,2929
01-12-2025,FOOTFD98D3,90002008,1882
01-12-2025,FOOT75A7DE,90002008,1943
01-12-2025,FOOT5FB337,90002008,865
01-12-2025,FOOTAFD990,90002008,1108
01-12-2025,FOOT9B1B1E,90002008,1705
01-12-2025,FOOTABBA46,90002008,889
01-12-2025,FOOTEC0AEA,90002008,1845
01-12-2025,FOOTF21535,90002008,1967
01-12-2025,FOOT1E3E32,90002008,1547
01-12-2025,FOOT71C831,90002008,2673
01-12-2025,FOOT7EB7BC,90002008,2870
01-12-2025,FOOT17860D,90002008,2744
01-12-2025,FOOT63FDD7,90002008,1489
01-12-2025,FOOTFCA276,90002008,2807
01-12-2025,FOOTD3B001,90002008,1848
01-12-2025,FOOT65813B,90002008,1261
01-12-2025,FOOT4A3199,90002008,2655
01-12-2025,FOOT424157,90002008,2548
01-12-2025,FOOT67945A,90002008,606
01-12-2025,FOOTAB35F3,90002008,1400
01-12-2025,FOOT489639,90002008,990
01-12-2025,HNDLA1722E,90002008,2662
01-12-2025,HNDL03C073,90002008,1501
01-12-2025,HNDL9B1B7D,90002008,2920
01-12-2025,HNDLB5AAA4,90002008,706
01-12-2025,HNDLCD10B6,90002008,2952
01-12-2025,HIKA1D299,90002008,1709
01-12-2025,HIK8D130E,90002008,163
01-12-2025,HIK551B1C,90002008,175
01-12-2025,HIKC3460C,90002008,256
01-12-2025,HIKF7229D,90002008,238
01-12-2025,HIK070F0B,90002008,231
01-12-2025,HIKCAC6DD,90002008,363
01-12-2025,HIK77A350,90002008,256
01-12-2025,HIK1EDFAB,90002008,306
01-12-2025,HIK36B5E7,90002008,294
01-12-2025,HIK3D8B94,90002008,181
01-12-2025,HIKBE06F0,90002008,294
01-12-2025,HIKD4C3B1,90002008,269
01-12-2025,HIK477AAF,90002008,100
01-12-2025,HIK3DF988,90002008,281
01-12-2025,HIKD36FFD,90002008,138
01-12-2025,HIKFE5678,90002008,288
01-12-2025,HIKF1C8B8,90002008,288
01-12-2025,HIKC8C113,90002008,231
01-12-2025,HIK122A22,90002008,125
01-12-2025,HIKAD4D17,90002008,113
01-12-2025,HORSE77A541,90002008,231
01-12-2025,HORSE2EEE60,90002008,119
01-12-2025,HORSE3B12B0,90002008,256
01-12-2025,HORSEAE5456,90002008,306
01-12-2025,HORSEB0E845,90002008,63
01-12-2025,HORSE63358C,90002008,338
01-12-2025,HORSEEB0E93,90002008,375
01-12-2025,HORSEE8A02C,90002008,75
01-12-2025,HORSE32EC33,90002008,344
01-12-2025,HORSE2CAEAB,90002008,88
01-12-2025,RACKD4E78B,90002008,163
01-12-2025,RACK105320,90002008,331
01-12-2025,RACK66912E,90002008,69
01-12-2025,RACKFDE19F,90002008,256
01-12-2025,RACK435CCD,90002008,300
01-12-2025,RACK3489DB,90002008,131
01-12-2025,RACK82A423,90002008,188
01-12-2025,RACK5D92A1,90002008,225
01-12-2025,RACK69205F,90002008,219
01-12-2025,ROCKC708F5,90002008,94
01-12-2025,ROCKD798F6,90002008,275
01-12-2025,ROCKF69138,90002008,125
01-12-2025,ROCK9DEEFF,90002008,169
01-12-2025,ROCKED21EA,90002008,213
01-12-2025,ROCKCC3BF4,90002008,313
01-12-2025,ROCK0F8FA1,90002008,138
01-12-2025,ROCK3F43FF,90002008,88
01-12-2025,ROCK32D5D0,90002008,188
01-12-2025,RUN2FE4D5,90002008,88
01-12-2025,RUNCF8C32,90002008,325
01-12-2025,RUNC06D4D,90002008,250
01-12-2025,RUNE665CD,90002008,119
01-12-2025,RUN6AA3AE,90002008,113
01-12-2025,RUND54C0F,90002008,238
01-12-2025,RUNA56979,90002008,150
01-12-2025,RUND6A4A7,90002008,131
01-12-2025,RUND5648C,90002008,138
01-12-2025,RUND03BFE,90002008,259
01-12-2025,RUND9B589,90002008,81
01-12-2025,RUN6DCFAC,90002008,355
01-12-2025,RUN1AB696,90002008,133
01-12-2025,RUN4820EF,90002008,274
01-12-2025,RUN339949,90002008,207
01-12-2025,RUN10A073,90002008,148
01-12-2025,RUNB90BB2,90002008,348
01-12-2025,RUN785BD8,90002008,303
01-12-2025,RUN51B03C,90002008,155
01-12-2025,RUN1D0017,90002008,185
01-12-2025,RUN192A50,90002008,148
01-12-2025,RUN5C06BF,90002008,214
01-12-2025,RUNEBBF53,90002008,177
01-12-2025,RUN907813,90002008,288
01-12-2025,SKATCB097A,90002008,141
01-12-2025,SKAT407D01,90002008,266
01-12-2025,SKAT8BFE91,90002008,274
01-12-2025,SKAT47003B,90002008,296
01-12-2025,SKAT24B8F2,90002008,244
01-12-2025,SKAT8A94D3,90002008,333
01-12-2025,SKATC23D72,90002008,81
01-12-2025,SQUA4C7DCE,90002008,370
01-12-2025,SQUA99D795,90002008,399
01-12-2025,SQUA160B6F,90002008,200
01-12-2025,SQUAA3B44A,90002008,155
01-12-2025,SQUA84B377,90002008,398
01-12-2025,SQUA732DF1,90002008,405
01-12-2025,SQUA22F29D,90002008,87
01-12-2025,SQUA82575A,90002008,159
01-12-2025,SURF56D4BF,90002008,260
01-12-2025,SURF2EBCCA,90002008,325
01-12-2025,SURF8627B1,90002008,87
01-12-2025,SURF7A248A,90002008,159
01-12-2025,SURF60F2D1,90002008,166
01-12-2025,SURFE9DE14,90002008,80
01-12-2025,SURFEB883D,90002008,137
01-12-2025,SURFF237F1,90002008,239
01-12-2025,SURF69CACC,90002008,391
01-12-2025,SWIM8BE666,90002008,94
01-12-2025,SWIM0619EB,90002008,202
01-12-2025,SWIMCA28CC,90002008,80
01-12-2025,SWIM3B2B99,90002008,347
01-12-2025,SWIM4F5CDD,90002008,72
01-12-2025,SWIMB4058D,90002008,347
01-12-2025,SWIM139E14,90002008,202
01-12-2025,SWIME2E04A,90002008,383
01-12-2025,SWIMBAC8EE,90002008,137
01-12-2025,SWIM2785E8,90002008,289
01-12-2025,SWIM8D675F,90002008,152
01-12-2025,SWIM98EEF3,90002008,354
01-12-2025,SWIM9CB0C3,90002008,347
01-12-2025,SWIM3BD53D,90002008,239
01-12-2025,SWIM684A76,90002008,325
01-12-2025,SWIM1E7A6B,90002008,333
01-12-2025,TTEN18B609,90002008,174
01-12-2025,TTEND5F06B,90002008,116
01-12-2025,TTENB506A5,90002008,195
01-12-2025,TTEND35118,90002008,137
01-12-2025,TTEN2C5F16,90002008,202
01-12-2025,TTENE14F77,90002008,297
01-12-2025,TTEN658069,90002008,251
01-12-2025,TTEN204A0C,90002008,281
01-12-2025,TTEN99E28C,90002008,333
01-12-2025,TTENE352A9,90002008,362
01-12-2025,GAMES594E41,90002008,333
01-12-2025,GAMES78D8F4,90002008,192
01-12-2025,GAMES0B9C36,90002008,104
01-12-2025,GAMESA7F5F8,90002008,141
01-12-2025,GAMES55E6CB,90002008,407
01-12-2025,GAMES62C38E,90002008,251
01-12-2025,GAMES5EF6E3,90002008,348
01-12-2025,TENN1ADD96,90002008,429
01-12-2025,TENN32F2C2,90002008,288
01-12-2025,TENN11B50C,90002008,281
01-12-2025,TENN6E46CF,90002008,342
01-12-2025,TENN6AD4AC,90002008,349
01-12-2025,TENNDCCD5A,90002008,132
01-12-2025,TENN514228,90002008,145
01-12-2025,TENN0CFFE7,90002008,349
01-12-2025,TENN391CEF,90002008,99
01-12-2025,TENN151AB9,90002008,145
01-12-2025,TENN3F4E67,90002008,296
01-12-2025,TENNF49374,90002008,132
01-12-2025,TENN0B614F,90002008,158
01-12-2025,TENN4AEBA0,90002008,230
01-12-2025,TENN506041,90002008,382
01-12-2025,TENN6C0BC2,90002008,105
01-12-2025,VOLLF0E251,90002008,99
01-12-2025,VOLLA6AAB1,90002008,942
01-12-2025,VOLLF5D4E6,90002008,498
01-12-2025,VOLLEEC6A4,90002008,1645
01-12-2025,VOLL56AE91,90002008,3105
01-12-2025,VOLLDDFCD0,90002008,988
01-12-2025,VOLL4B8018,90002008,1254
01-12-2025,WLFT9CBF85,90002008,1240
01-12-2025,WLFTB0B8BE,90002008,2050
01-12-2025,WLFT5DC367,90002008,531
01-12-2025,WLFT1704AC,90002008,2123
01-12-2025,WLFT053057,90002008,1446
01-12-2025,WLFT79618A,90002008,1446
01-12-2025,WLFTAE945F,90002008,2634
01-12-2025,WLFTB7DF2B,90002008,431
01-12-2025,WLFT52B261,90002008,2520
01-12-2025,WLFT296A48,90002008,2770
01-12-2025,WLFT7AD84A,90002008,2726
01-12-2025,YOGA1B22A2,90002008,592
01-12-2025,YOGA6FA844,90002008,407
01-12-2025,YOGAA7E602,90002008,2001
01-12-2025,YOGA46952D,90002008,342
01-12-2025,YOGA80ED66,90002008,277
01-12-2025,YOGA465ABE,90002008,2089
01-12-2025,ARCHAFF0E4,90002010,1352
01-12-2025,ARCH6B94F7,90002010,1456
01-12-2025,ARCH5D1FE7,90002010,1300
01-12-2025,ARCH7B49A9,90002010,293
01-12-2025,ARCH497D34,90002010,441
01-12-2025,ARCHE71D79,90002010,552
01-12-2025,ARCHDD8749,90002010,1389
01-12-2025,BADMC045D4,90002010,1285
01-12-2025,BADM4BAB38,90002010,1475
01-12-2025,BADMDC6AB1,90002010,2008
01-12-2025,BADM50C510,90002010,1213
01-12-2025,BADM2459FB,90002010,1461
01-12-2025,BADME151E6,90002010,2160
01-12-2025,BADMDA5EC8,90002010,1689
01-12-2025,BADM48A260,90002010,1627
01-12-2025,BADM8FFE12,90002010,1489
01-12-2025,BADM1B8332,90002010,1342
01-12-2025,BADM7E90FB,90002010,899
01-12-2025,BASK7F5383,90002010,1979
01-12-2025,BASKEE612D,90002010,1542
01-12-2025,BASK4C69DF,90002010,2227
01-12-2025,BASK9E4294,90002010,1270
01-12-2025,BASKEE32E4,90002010,2189
01-12-2025,BASKE57A19,90002010,2055
01-12-2025,BASK728A58,90002010,2360
01-12-2025,BASKED86BF,90002010,338
01-12-2025,BASK32528E,90002010,1817
01-12-2025,BASK984F74,90002010,966
01-12-2025,BOX8606F7,90002010,2074
01-12-2025,BOXD26891,90002010,1641
01-12-2025,BOX17AD9F,90002010,2141
01-12-2025,BOXB9DCC6,90002010,638
01-12-2025,BOX3DC0E4,90002010,2032
01-12-2025,BOX381514,90002010,1951
01-12-2025,BOX386644,90002010,2250
01-12-2025,BOX3A9CA9,90002010,2212
01-12-2025,BOXB0228B,90002010,1670
01-12-2025,CAMP7A5E65,90002010,703
01-12-2025,CAMP69AF0F,90002010,994
01-12-2025,CAMP10C410,90002010,497
01-12-2025,CAMPECAADE,90002010,567
01-12-2025,CAMPF24336,90002010,703
01-12-2025,CAMPE624C8,90002010,1412
01-12-2025,CAMP11E3FA,90002010,1229
01-12-2025,CAMPCB6B05,90002010,1759
01-12-2025,CAMPDFA679,90002010,1482
01-12-2025,CAMP4005E6,90002010,2045
01-12-2025,CAMPD5615D,90002010,708
01-12-2025,CRICA1EEE0,90002010,286
01-12-2025,CRIC7723F0,90002010,1454
01-12-2025,CRIC97BE68,90002010,1604
01-12-2025,CRIC2716B4,90002010,1051
01-12-2025,CRIC05FECB,90002010,1174
01-12-2025,CRIC681856,90002010,1174
01-12-2025,CRICBBFD56,90002010,1626
01-12-2025,CRIC57FB52,90002010,385
01-12-2025,CRIC294CD6,90002010,1608
01-12-2025,CRIC892BAA,90002010,437
01-12-2025,CRIC2AE4DF,90002010,1763
01-12-2025,CRICC0D928,90002010,1196
01-12-2025,CRIC341BC8,90002010,1830
01-12-2025,CRICB9EBFF,90002010,933
01-12-2025,CRIC5B2A0F,90002010,1178
01-12-2025,CRIC2D3CF5,90002010,800
01-12-2025,CRICC6CF02,90002010,430
01-12-2025,CRICA7893F,90002010,185
01-12-2025,CRICA5001D,90002010,952
01-12-2025,CRIC94FE34,90002010,1741
01-12-2025,CRIC35B3C7,90002010,522
01-12-2025,CRIC462BA5,90002010,313
01-12-2025,CRICBDB8DA,90002010,1803
01-12-2025,CRIC1BA87E,90002010,1512
01-12-2025,CRIC7633A6,90002010,1490
01-12-2025,CRIC8B52CE,90002010,1447
01-12-2025,CRIC538334,90002010,1533
01-12-2025,CRIC385D92,90002010,1083
01-12-2025,CRICF950D4,90002010,1893
01-12-2025,CRIC16E55F,90002010,248
01-12-2025,CRIC02DA3C,90002010,488
01-12-2025,CRIC98DB22,90002010,2077
01-12-2025,CRICCE879E,90002010,869
01-12-2025,CRIC372046,90002010,334
01-12-2025,CRICF6D4C2,90002010,1781
01-12-2025,CRIC7270D1,90002010,1139
01-12-2025,CRIC64B186,90002010,295
01-12-2025,CRIC2841E6,90002010,1743
01-12-2025,CRIC2101AF,90002010,2098
01-12-2025,CRICDB62E7,90002010,707
